rank,source_family_id,pmcid,decision,exception_reason,priority_score,missing_review_fields,observation_locator_count,cell_state_tags,modality_tags,mechanics_tags
549,doi:10.1063/5.0068126,PMC8604565,exception_candidate,rare_modality,14,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;uncertainty,4,migrating,afm;flow_cytometry;magnetic_tweezers;micropipette_aspiration;optical_tweezers,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
550,doi:10.3390/ijms22179587,PMC8431109,exception_candidate,rare_modality,14,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;differentiating;fibroblast;immune;migrating;mitotic;neural,afm;immunofluorescence;micropipette_aspiration;western_blot,adhesion_force;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
551,doi:10.3390/ijms27073259,PMC13073268,manual_priority,NONE,14,affiliation_resolved_lab_group;calibration;cell_type_state;exclusions;independent_replication_check;measurement_modality;source_data,1,,,
552,doi:10.1007/s00249-026-01814-x,PMC12929246,exception_candidate,rare_modality,13,affiliation_resolved_lab_group;biological_replicates;cell_type_state;correction_retraction_check;exclusions;independent_replication_check;source_data,2,,afm;micropipette_aspiration,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
553,doi:10.3390/cells14130943,PMC12248722,exception_candidate,rare_modality,13,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;independent_replication_check;source_data,2,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;migrating;mitotic;stem_progenitor,afm;live_cell_imaging;micropipette_aspiration,adhesion_force;cell_volume;cortical_tension;membrane_tension;migration_speed;pressure;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
554,doi:10.1002/mco2.70073,PMC11758262,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;uncertainty,1,apoptotic;cancer_tumor;differentiating;epithelial;immune;migrating;mitotic;stem_progenitor,afm;micropipette_aspiration,migration_speed;strain_deformation;traction_force;viscosity_viscoelasticity
555,doi:10.1007/s12195-024-00801-6,PMC11082129,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,4,cancer_tumor;differentiating;epithelial;fibroblast;migrating;muscle;stem_progenitor,afm;piv;traction_force_microscopy,stiffness_modulus;strain_deformation;traction_force
556,doi:10.1007/s12551-017-0302-6,PMC5578935,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,1,differentiating,afm;magnetic_tweezers;micropipette_aspiration,membrane_tension;pressure;stiffness_modulus;strain_deformation
557,doi:10.1007/s12551-019-00585-4,PMC6815269,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,3,fibroblast,afm;optical_tweezers,viscosity_viscoelasticity
558,doi:10.1007/s12551-025-01349-z,PMC12686234,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;uncertainty,4,migrating;mitotic,magnetic_tweezers;optical_tweezers,viscosity_viscoelasticity
559,doi:10.1016/j.mbm.2025.100160,PMC12552974,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,3,apoptotic;cancer_tumor;differentiating;epithelial;immune;stem_progenitor,afm;magnetic_tweezers;traction_force_microscopy,membrane_tension;pressure;strain_deformation;traction_force
560,doi:10.1017/qrd.2024.28,PMC11950791,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,1,apoptotic;differentiating;stem_progenitor,afm;magnetic_tweezers;optical_tweezers;traction_force_microscopy,strain_deformation;traction_force;viscosity_viscoelasticity
561,doi:10.1021/acs.nanolett.9b04083,PMC7146861,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,11,migrating;stem_progenitor,flow_cytometry;live_cell_imaging;piv;traction_force_microscopy,strain_deformation;traction_force
562,doi:10.1063/1.5020992,PMC6481721,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;epithelial;fibroblast,afm;micropipette_aspiration,strain_deformation
563,doi:10.1093/bioadv/vbad156,PMC10625472,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;uncertainty,1,differentiating;migrating,piv;traction_force_microscopy,strain_deformation;traction_force
564,doi:10.3389/fnagi.2016.00088,PMC4854888,exception_candidate,validated_method,12,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,apoptotic;muscle,afm,adhesion_force;stiffness_modulus;strain_deformation
565,doi:10.3389/fresc.2026.1811498,PMC13229876,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;calibration;cell_type_state;correction_retraction_check;independent_replication_check;sample_size,1,,piv,strain_deformation
566,doi:10.3390/bioengineering4010012,PMC5590431,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,1,apoptotic;cancer_tumor;differentiating;epithelial;migrating;mitotic;muscle;stem_progenitor,afm;immunofluorescence;optical_tweezers;piv;traction_force_microscopy,stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
567,doi:10.3390/biom16030457,PMC13024003,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,1,apoptotic;cancer_tumor;differentiating;epithelial;immune;migrating;mitotic;muscle;neural;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration,cell_volume;membrane_tension;pressure;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
568,doi:10.3390/bios16020088,PMC12938097,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;uncertainty,5,cancer_tumor;differentiating,piv,cortical_tension;membrane_tension;pressure;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
569,doi:10.3390/ijms25116198,PMC11173168,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,3,cancer_tumor;differentiating;migrating;muscle,afm;flow_cytometry;magnetic_tweezers;optical_tweezers;traction_force_microscopy,adhesion_force;strain_deformation;traction_force
570,doi:10.7150/ijbs.7.112,PMC3030147,exception_candidate,rare_modality,12,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,3,apoptotic;differentiating;migrating;mitotic;stem_progenitor,afm;micropipette_aspiration,pressure;stiffness_modulus;strain_deformation
571,doi:10.1080/19491034.2025.2545037,PMC12372515,exception_candidate,rare_modality,11,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;independent_replication_check;sample_size;uncertainty,1,differentiating;mitotic,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers,strain_deformation;viscosity_viscoelasticity
572,doi:10.1126/sciadv.aea6817,PMC12577691,exception_candidate,rare_modality,11,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;independent_replication_check;source_data;uncertainty,8,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;mitotic;muscle;neural;stem_progenitor,afm;immunofluorescence;magnetic_tweezers;micropipette_aspiration;piv;traction_force_microscopy,membrane_tension;migration_speed;pressure;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
573,doi:10.3389/fcell.2019.00184,PMC6736998,exception_candidate,rare_modality,11,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;independent_replication_check;source_data;uncertainty,4,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;migrating,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
574,doi:10.1016/j.ceb.2020.04.001,PMC7594640,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,migrating;mitotic,magnetic_tweezers;micropipette_aspiration,cortical_tension;membrane_tension;migration_speed
575,doi:10.1016/j.jbc.2022.101867,PMC9092999,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,5,cancer_tumor;differentiating;epithelial;migrating;muscle,piv;traction_force_microscopy,migration_speed;stiffness_modulus;strain_deformation;traction_force
576,doi:10.1021/acs.biochem.9b00453,PMC7007008,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;cell_type_state;correction_retraction_check;independent_replication_check;sample_size;source_data;uncertainty,2,,afm;magnetic_tweezers;optical_tweezers,strain_deformation
577,doi:10.1038/s41467-025-61888-7,PMC12328666,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,1,differentiating;migrating;muscle;neural;stem_progenitor,afm;magnetic_tweezers;optical_tweezers;traction_force_microscopy,strain_deformation;traction_force;viscosity_viscoelasticity
578,doi:10.1063/1.5006599,PMC6324202,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,5,apoptotic;differentiating;fibroblast;immune;migrating;mitotic;muscle,afm;live_cell_imaging;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,stiffness_modulus;traction_force;viscosity_viscoelasticity
579,doi:10.1063/5.0065302,PMC8516479,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;uncertainty,2,cancer_tumor;differentiating;epithelial;fibroblast;migrating;mitotic;neural;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
580,doi:10.1080/19491034.2017.1285988,PMC5499908,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,1,apoptotic;cancer_tumor;differentiating;immune;migrating;mitotic;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers,membrane_tension;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
581,doi:10.1186/s40824-022-00289-z,PMC9461125,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;uncertainty,4,cancer_tumor;differentiating;fibroblast;migrating;mitotic;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers;piv;traction_force_microscopy,adhesion_force;membrane_tension;migration_speed;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
582,doi:10.2147/ijn.s5787,PMC2865008,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,2,cancer_tumor;migrating,afm;magnetic_tweezers,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
583,doi:10.21769/bioprotoc.5156,PMC11717713,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,3,apoptotic;differentiating;migrating,piv;traction_force_microscopy,strain_deformation;traction_force
584,doi:10.3389/fbioe.2019.00162,PMC6646473,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,6,cancer_tumor;differentiating;epithelial;migrating;mitotic;neural;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,migration_speed;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
585,doi:10.3389/fcell.2020.00054,PMC7027391,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,2,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;migrating;mitotic;muscle;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,migration_speed;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
586,doi:10.3389/fcvm.2021.766513,PMC8655735,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,1,epithelial,afm;optical_tweezers,viscosity_viscoelasticity
587,doi:10.3390/cancers17050858,PMC11899184,exception_candidate,validated_method,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,11,apoptotic;cancer_tumor;differentiating;epithelial;migrating,afm;pcr,adhesion_force;cell_volume;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
588,doi:10.3390/cells10020219,PMC7911798,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,5,apoptotic;cancer_tumor;differentiating;epithelial;migrating,afm;flow_cytometry;immunofluorescence;micropipette_aspiration;optical_tweezers;pcr;western_blot,adhesion_force;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
589,doi:10.3390/cells10040851,PMC8069647,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,1,immune,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,cortical_tension;membrane_tension;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
590,doi:10.3390/cells10081905,PMC8392029,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;uncertainty,7,apoptotic;differentiating;epithelial;fibroblast;migrating;mitotic,afm;optical_tweezers,cortical_tension;migration_speed;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
591,doi:10.3390/cells15100876,PMC13204454,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,cancer_tumor;differentiating;fibroblast;migrating;neural,afm;optical_tweezers;pcr,migration_speed;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
592,doi:10.3390/ijms22063279,PMC8004672,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,3,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;mitotic;muscle,afm;micropipette_aspiration,cell_volume;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
593,doi:10.3390/nano11092385,PMC8470953,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;uncertainty,1,apoptotic;differentiating,afm;flow_cytometry;magnetic_tweezers;micropipette_aspiration;optical_tweezers,traction_force
594,doi:10.3390/s25164981,PMC12390468,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,3,differentiating,live_cell_imaging;piv,viscosity_viscoelasticity
595,doi:10.5772/59379,PMC6029242,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,3,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;muscle;neural;stem_progenitor,afm;live_cell_imaging;micropipette_aspiration;optical_tweezers;pcr,cell_volume;pressure;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
596,doi:10.7150/ijms.41805,PMC7163363,exception_candidate,rare_modality,10,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data,4,apoptotic;differentiating;epithelial;immune;muscle;stem_progenitor,afm;immunofluorescence;magnetic_tweezers;micropipette_aspiration;pcr,adhesion_force;cell_volume;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
597,doi:10.1021/acsbiomaterials.5c01755,PMC12801189,exception_candidate,rare_modality,9,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty;units,1,cancer_tumor;differentiating;migrating,afm;magnetic_tweezers;optical_tweezers;traction_force_microscopy,membrane_tension;strain_deformation;traction_force;viscosity_viscoelasticity
598,doi:10.1080/19420889.2015.1022010,PMC4594262,exception_candidate,rare_modality,9,affiliation_resolved_lab_group;biological_replicates;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty,1,,optical_tweezers,traction_force
599,doi:10.3389/fphys.2015.00335,PMC4649054,exception_candidate,rare_modality,9,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data;uncertainty;units,3,epithelial;muscle,afm;micropipette_aspiration;optical_tweezers,stiffness_modulus;strain_deformation
600,doi:10.1007/s00018-025-05828-0,PMC12370616,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,apoptotic;cancer_tumor;epithelial;migrating;mitotic;muscle,live_cell_imaging;optical_tweezers,membrane_tension;migration_speed;pressure;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
601,doi:10.1007/s00249-011-0741-0,PMC3158336,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,cancer_tumor;epithelial;migrating;mitotic,afm;optical_tweezers,cell_volume;membrane_tension;migration_speed;pressure;strain_deformation;viscosity_viscoelasticity
602,doi:10.1083/jcb.201609037,PMC5119943,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;stem_progenitor,afm;magnetic_tweezers;traction_force_microscopy,migration_speed;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
603,doi:10.1126/sciadv.adz7607,PMC12778047,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,3,epithelial;migrating;mitotic,micropipette_aspiration,membrane_tension
604,doi:10.12703/p6-54,PMC4108948,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,cancer_tumor;differentiating;epithelial;migrating;mitotic,afm;optical_tweezers,stiffness_modulus
605,doi:10.3389/fimmu.2018.02638,PMC6251326,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,differentiating;epithelial;immune;migrating,afm;micropipette_aspiration;optical_tweezers;traction_force_microscopy,membrane_tension;strain_deformation;traction_force
606,doi:10.3390/cells9020364,PMC7072571,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,apoptotic;differentiating;epithelial;immune;migrating;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,cell_volume;strain_deformation;traction_force
607,doi:10.3390/cells9071623,PMC7408412,exception_candidate,rare_modality,8,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,migrating,afm;micropipette_aspiration,migration_speed;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
608,doi:10.3389/fimmu.2012.00076,PMC3342345,exception_candidate,rare_modality,7,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;independent_replication_check;sample_size;source_data;uncertainty,1,immune,immunofluorescence;optical_tweezers,
609,doi:10.3389/fimmu.2015.00441,PMC4558533,exception_candidate,rare_modality,7,affiliation_resolved_lab_group;biological_replicates;calibration;correction_retraction_check;independent_replication_check;sample_size;source_data;uncertainty,2,apoptotic;differentiating;immune;migrating,optical_tweezers,
610,doi:10.3390/bios15090566,PMC12467927,exception_candidate,rare_modality,7,affiliation_resolved_lab_group;biological_replicates;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check;sample_size;source_data;uncertainty,1,,afm;flow_cytometry;micropipette_aspiration;optical_tweezers,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
